label	text
0	比他们都强就可以了吧！
1	确实戆L，鉴定完毕[允悲]
0	抱着英语书太草了
1	送上门的[鸡]为什么要道歉？
1	拿刀杀回去！杀到她怕！
1	唱鲵妈蔡徐坤
1	你妈也是这么过来的呗？你好懂啊裹脑怪
0	请称他们为计算机未来作出巨大贡献
1	就当喂[狗脸] 了
0	算倒是算的，但是在我们那只要双方都不在意，或是双方都喜欢的话，就这么过去了
0	有个评论说得好，新冠不致死但会让你社死。。
1	这么丑还猥琐你，看看后视镜吧
0	我已经习惯了 我以后的孩子我绝对不要这么教育他
1	你摸一下裤裆头卵子还在不在
1	也是，东百人跟狗没区别
0	一个耳机而已…一个别人的耳机啊，并很明显这女生表演性是比较重的…她在这件事发生的第一时间就表演了打拳来混淆事情的偷窃性质，就是希望校方公平处罚开除该学生，但是出于这份心里报告能给予心理援助，就很有情有义了
0	《心 理 疏 导》《没 必 要》
0	人家一没说被大连人网暴 二没说每个人都网暴他 你为啥能从你身边没人网暴他得出“根本没有人网暴他”这个结论 要是做科学分析的时候像你这样由个别现象推出结论 那人类文明真是很难发展下去
1	贾大妈 今晚做个好梦，明天的[有脸的太阳]希望能照耀到腻，附上你老公美图 
1	杀了ta
0	我也没听说谁网暴他了，看到这个热搜真是一脸懵逼
1	放什么屁呢？
0	现在的女单确实是连进奥运会都困难的水平，朱易换成陈虹伊也是拿一样积分……但就是好想看漂亮的小火苗上奥运赛场啊，至少赏心悦目
1	你无辜什么？那些祸从天降的大连人不无辜？要关店的商家不无辜？医护人员过年都要在辛苦工作，她们不无辜？鼓励你安慰你的人你不说，偏偏说什么自己压力大，活该！好好隔离会有这些事么？你还一大家子搞聚餐，这是隔离么？我家要是因为你有什么事我能诅咒你一辈子！
0	确实 已经看到有人地域黑东北人了
0	当年我被校园暴力的时候一个打四个
0	中国的个人信息泄密就真他吗离谱，还都是公家泄密
0	你想多了，人家看得起队友？
1	妈耶，珍她妈会编
1	67777777你说设密码九十度卡号电话发奖金会改变不会读叫人家 
0	图片评论 网页链接
0	单独隔离很严格，但是居家隔离看地方规定，可能你们那严格时我回国我我就觉得我们这特别不合理，我居家隔离，我爸妈还得去上班上报市防指了，防指就说这7天的照常上班。我爸妈想休息一下的梦想直接破灭了
0	可能是打分系统出问题了
0	根本改不了
1	但凡！但凡！没有猪一样的队友 没有那个47分！玛德！心疼其他运动员
0	刚刚百度了一下，南开全球排名377，天大387，所以还是南开更牛逼一些
0	这种人。。。
1	脑子有问题还知情权问题，被人套麻袋扑杀了还偷着乐
0	校园暴力，严惩不贷!
0	我老师从不没理由骂我们
0	上一次我看见的网爆好像是去年福建那个，我最怕的不是感染新冠，是感染后被全网疯狂吐槽，好像别人是故意被感染一样
1	你感觉？你咋这么会感觉呢？ 祝你余生被家暴 被渣  被PUA至死！
1	这是什么人间垃圾
1	总之，大家把那个玻尿篮锤死就没错。锤死还要补两刀，踏上几脚。
0	六号有疫情，9号回家，这不就是给家长添乱的嘛！核酸检测阴性就安全了嘛？要是大连以阴性就放松了警惕，那这个时候大连也遭殃！
1	圣母 你的舍利子都蹦到我的脸上了  孝死了
0	那也不应该网暴吧，虽然我也不知道他怎么被网暴的……反正不管怎样网暴和泄露别人隐私都是不对的，这种行为和他不认真居家隔离一样都是不对的
0	3
1	狗狗，别拉屎
0	这不是随便就可以开的吗
1	你问唯粉什么时候能站起来。请问死人怎么站的起来? 
1	仅发表下个人看法哈，比赛都比了，丢脸也丢了，压力确实，可能，也许，真的很大吧，我觉得能够披上祖国战袍的，代表中国的都是好样的吧！更多的指责与质疑，可能是外媒更希望看到的事情，恨不得看我们窝里横，他们才能有更多发表一轮的余地，有些事情，我觉得还得关起门来，自家来说。
0	算！
1	您的粉丝骂人可以，别人的粉丝骂您不行，那您别发呀，上次不就玻璃心一次了吗？怎么讨饭上瘾了，放下碗就骂娘啊，又当又立装委...
1	什么时候吃屎啊？
0	不要攻击别人，朱易已经很棒了，能进入国家队都已经很不错了
1	脑子喂狗狗都不吃
0	生命可贵你最珍贵
0	有
1	你能不能管好你自己见货[蜡烛][蜡烛][蜡烛][蜡烛]
1	好死，开香槟咯
0	往事不堪回首
0	开幕雷击
1	祝你4000+[微笑]
1	有什么高贵的 绿茶类的
0	感谢隋文静韩聪彭程金杨金博洋王诗玥柳鑫宇，创造历史！后面单项赛加油！！！
1	祝你不孕不育子孙满堂。[拍手][拍手][拍手]
1	我很赞同，手打断 嘴撕烂
1	你个狗娘养的被我的狗草死妈的杂种又你妈被踩到狗尾巴了吧孬种！[酷] 又跟老子扯你妈球儿，你TM懂个jb球儿[费解] 我的狗操死你妈的招摇撞骗的夹尾巴土狗给你个杂种...
0	大家都辛苦啦～很棒的，好好休息～
1	大黄犬啊，那没事啦[太开心]
0	有
1	给你吃点鹤顶红吧[双手合十][双手合十][双手合十][双手合十][双手合十]
0	她哭了，我也哭了
1	明知道从疫区回来，还不严格执行居家隔离，害人害己
0	其实不仅是居家隔离的问题，根本没有遵守这个疫情防控政策，回来没有提前报备，这个报备非常的重要，其次，回到当地以后没有马上去做核酸检测，这两点不做，居家也没用。
1	二流报纸管个[铁锤]
1	laji
1	日本友人，哦不，艺人，能不特殊嘛
0	我爱你们
1	她死了没有
1	不支持的你[马脸]没了
1	真是司马s透了 气的我肝疼
1	有病
0	表面注意  狗头
1	他就长成这个鬼样子还好意思说别人？
0	3
0	校园暴力，严惩不贷
1	嗯嗯嗯都很棒所以某人可以原地退役吗
1	捏嘛美啦
0	天津大学生真的想回家过年  希望疫情尽快稳定吧
1	谁告诉你的？国家主流媒体有理他的吗？其他热搜，社会热点，那个国家级媒体不是马上介入？为什么夹头刷的热搜没人理？
0	图5就别放了…这2场的水平~跳得好硬~1点都不灵活~也值得回收她回来吗……
1	你个愚昧无知的兔崽子！[允悲]
1	嗯对对，眼睛里只看得到镀金看不到工作的辛苦，首页写了选调生还要质疑，这么爱质疑你咋不质疑一下你是不是你爹亲生的？[汗]
0	特别是语文老师
1	就这还明理知性，yue~真恶心
1	然后你以后跟人吵架要是被kan了也没啥大不了的。谁让你要吵架的，你说你要是说句软话，那人指不定就不s你了嘛
1	学两个女权时髦词就来扯大旗给同担扣厌女帽子？你自杀更快呢，你追男星就是背叛了女权呢[偷笑]
1	我真的不明白，你是个大人呀，你有情商吗？你是正常人吗？就不需要去脑科看一下。那是别人的孩子，关你什么事儿？真的是搞不懂哪一种学校能交出来这样的人，哪一...
0	可以看出除了女单以外，中国队水平还是很高的
0	正片开始
1	专家的嘴怎么不是吃饭的而是放屁的
0	如果生下来就是用来骂的那还生下来干嘛
0	以前是刑事案件里找完美受害人，现在是完美阳性人
1	社会垃圾，侮辱了行知二字
1	美国人不抽烟是吗？电子烟肺炎去哪了？沙雕
0	习惯了
1	就敢插在柔弱小姐姐前边 欺负女性啊  拳师大军呢？撕了他！
1	独丑还是独臭，挑一个mu粉接收龚俊发射的口水[舌头] 
0	哈哈哈10流调全是羡慕嫉妒的
0	法律管你抑郁吗
1	喂那头自称考上耶鲁的蠢猪吗
1	硬核豌豆今天吃屎了吗？ 
0	唉，网暴也是疫情一发生影响太多家庭了，我老公他们单位一有疫情就立马改变上班模式，上一个月班完全回不了家的那种……
1	癞瓜娘怎么又来破防，没人爱看丑人，好的妆造给癞瓜也是好东西砸粪坑里了[不要说邪恶的猴子]
1	他就不该生孩子
1	什么大V这么贱，瞄了一眼，哎，根本没兴趣瞄第二眼。
1	曹尼玛傻笔玩意儿 
1	你是不是有毛病？对一个高考生的恶意怎么就那么大，逼逼叨叨，从去年说到今年，没屁找屁，自己跟自己拜把子，你他妈算老几啊！
1	你是在说河南人没妈管教？所以出来诈骗？你这人也忒狠毒了 连自己的老底都揭？[笑cry]
1	随时待命发什么疯
0	完美阳性人，一群人找到一个人往死里责怪缓解自己的焦躁愤怒恐惧
1	对的，一个巴掌拍不响。
1	要点脸行吗
1	这是一个极富表现欲和控制欲的女生，脸皮还贼厚。
1	怂炮是这样的，回家里钻女人裤裆去吧[坏笑]
0	但是她封校期间私自出去玩了啊。
0	告诉老师啊！告诉家长啊！
1	今天一整个三观炸裂  这里有35万渣滓避雷避雷避雷 ！！！[愤怒符号][愤怒符号][愤怒符号][愤怒符号][愤怒符号]不是动保官v！一群仇狗人而已！ 
1	把他妹也网爆出来啊，一家人全部死
0	习惯就行了
0	各位加油啊，我爱你们！
0	一点长进都没有
0	用一个中指就扇回去了，然后对他说你谁啊，敲诈勒索犯法你知道吗？谁给你这种嚣张的勇气来敲诈勒索我了?你有嚣张的资本吗？你连嚣张的资本都没有，你拿什么跟我要钱？
0	你给我上去啊！谁骂她不能回来了！大学生回家很正常的事情但是为什么不好好在家里呆着，居家隔离小姨和姥姥还能进到家里我真是疑惑！
0	我在锻炼自己的心理承受能力
0	我在这条评论里才知道有个学校叫天津大学以为天津名校只有南开大学
1	我怎么觉得这女的活该呢？怀孕时候打你，你干什么呢？这不是自找的么？接着忍吧，我觉得她还能再忍忍，没有底线的女人
0	真搞笑，你生我的时候经过我的同意了么？
0	完全免疫啊
0	免疫大佬路过
0	怎么这么恶意啊这些评论，该夸就要夸啊，你要是她你能放弃寒假回家的机会留在一个危险的地方吗，要是大连病例也这么做大连还会这样吗？该说不说，你真的蛮勇的，要保护好自己
0	恨死了
0	确实，我不赞同网暴，但是也不同情他，疫情已经第三个年头了，怎么还存在侥幸心理，真的建议这种不服从管制的纳入征信，真的已经受够了疫情
1	就问你那么早就发现他家暴为什么不早离开不离婚等死吗姐妹！
1	怎么把抖音评论区设置成仅自己可以评论啦？鸽子窝姐是破防了吗？擦边狗真下头 一边吃着我家的红利一边诋毁我家 双标狗...
0	泄露流调人员私人信息的人，应该受惩罚！不尊重别人
1	有这时间网暴感染者还不如去网暴那个啥狗刘鑫 真就只会挑软柿子捏么？
0	这么多年了解决中国人很多基本问题真的还是最精辟的两句话就够，关你p事 关我p事
1	再加一个贼爱反思自己 每次到什么战争问题 还有抗日 就喜欢反思自己 你反思你[马]呢
1	你们这些狗东西就是不能吃的太饱[二哈]
0	这个牛批
0	我永远尊重努力为国争光的运动员，永远痛恨抢别人机会的皇族。
1	孩子要是不尖叫当时这妈妈都不会出来，贱东西 养出这样的儿子能是什么好饼
0	兄弟们加把劲啊，咦吼嘿呦。偷东西就可以装病躲避法律制裁了。兄弟们学学。而且还不用退学噢
0	朱一样的队友
1	鸭店还不要他呢 谁会点
1	整容脸嘛都差不多
0	没用的没用的没用的....
1	你永远都不知道自律起来有多可怕！0:00-3:00被上帝之[鹰]草 3:00-5:00 被不洗内裤之怒草 5:00-7:00 被子午侠士草 7:00-9:00 被团团草9:00-11:00 被冬亚草...
1	什么牛马？
0	有时候罪犯真的可恨，但总会有原因的
1	21年的微博都翻到那你没看到我今年4月脱粉的？你翻微博翻得不严谨啊，是追星追太久把脑子都追没了吗，自己这么喜欢认主子，那就好好继续跪着当奴...
1	一个耳机是没必要这样，但是偷就有必要。换句话说，一个位子而已，她又有必要去偷人家耳机吗？放别人身上就有必要，放你身上，就没必要了？而且偷了东西，保研资格还不取消的话，我就觉得网友这样非常有必要了。咱就是说能不能别给研究生送垃圾了？
1	臭货都在香格里拉裸跑了，怎么好意思不穿纸尿裤出来犯[交叉的剑]的啊
0	好奇怪，这都有人地域黑
1	说的真好，请问你了解事情的真相了吗？你就知道是女生语音暴力了？亲，这边建议您和这个男的在一起，垃圾就应该在一起回收
0	往事不堪回首
1	吃蛆长大的罢了
0	我可能会和老师父母说
0	图不可乱用啊
0	疾病诊断可不是你一个测试就随便确诊的，搁着骗傻子吧
0	有
1	你不会去查下脑ct？
0	身伤易，心伤难
1	真的是信球啊
0	言语伤人，胜于刀枪。
0	因为她和她家人不老实啊。都居家了还是天津回来的探望什么？不能过十四天吗？探望了不能自己不流动吗？
1	按照规定天津从1月9号起回连需要集中隔离14天，具体可问社区要规定或大连本地宝。目前情况是如果这二位狗男女提前报备，那么他们的小区不会封，一下火车就会被拉去酒店集中隔离。也不会有这么多密接和次密接。简单说是社区主动发现的在家被带走。如果真知道要自费集中隔离这俩狗男女可能就不会回连了。
1	冰雹砸死你
1	回你非洲去！染黑女！
0	不是想网暴她们，但确实给大连生活的人民带来不便了，很多人很多年没回家了，还有已经回到家的人无辜被集中隔离了，尤其经历这么多次，经济条件都不好，这没法说心里没怨念，我知道这件事都欲哭无泪了……将心比心，你有没有在天津知道疫情下还逛街海底捞星巴克，如果没有可以原谅，明知则不可原谅！
0	现在网络喷子这么闲吗
1	核废水喝多了吧
0	当然算
0	我没想到这层楼可以因为天大南开哪个更牛吵起来[SOS按钮] 哈哈哈哈哈哈哈哈哈
0	别抑郁了，快死吧
1	毙了吧，活着浪费大米
0	有本事你就跳啊
0	往事，不堪回首！
0	所以何苦生出他来，这不闹吗这不
0	我没手机怎么办
0	语言暴力太凉人心了  希望大家以后也不要网络暴力
1	好叫，接着拉黑接着叫，叫两声就一拉黑是不是怼两下就出水啊[兔子]哦，应该没人会想去和异物种发生关系，那没事了
0	相当部分抑郁症可是会杀人的哈，建议学校让此女生休学五年，等抑郁症治好了才允许回校上课
0	…
1	冰寒小jb狗杂种（简狗jb、战玛小杂种、视觉bank杂种、䒩嘢小杂种、妊你昆母狗、狸茎母狗、CQ荞下贱小母狗、便利店dream母狗）我的狗艹你妈杂种！哪怕一条不带你们几...
0	你的发言正好印证了你自己的话啊，一开篇就给全中国人民戴上两顶帽子
0	好多学校管的很严。
0	满满的嘲讽
0	我被校园暴力以后天天上学带录音笔，相机，卡片刀，备用老人机
1	傻逼吧你
0	这里的评论真印证了楼上那个评论有些人就知道窝里横笑死
1	那生孩子不危险？希望你妈妈多生几个毕竟大号已经练废了
0	其实我真的双方都可以理解，我是低风险到低风险，自己回家之前做了核酸，回家之后做了核酸，然后被要求隔离了，心态挺崩的……我还计划带猫去洗澡啥的办托运，打疫苗，很多很多事情，一下子都被打断了……理解防疫，但是也理解没忍住出去的人因为他是真的觉得自己不会有事，甚至觉得多此一举
0	没毛病啊，要不你就自己单独隔离，让外人接触不着，这全都呆在一起，也叫隔离吗
1	丝老七，b图吵到你爹的眼睛了[微笑]没外务也活该，flop要什么外务啊[嘻嘻] 
1	不是我说，都撕破脸闹这么难看了你也不愿意发微博说一声，不发我们了，怎么就这么欠这点流量呢，实在不行端个碗要饭去吧[黑线] 
1	恨，想把他杀死
0	但撒谎的人同样不值得同情
0	冷静下来，拿起
1	为了去看望你的病情我专门切了小耗 脑子有病你可以去丝 别人爱干啥干啥 跟你没有半毛钱关系 没赖你身上 没马的蠢货就别比比 但还是希望你不要放弃治...
1	吃了任太君家乡美食sashimi
0	wcndyd这几个人渣！屁都不是！
0	网暴也带这么内卷的？烧杯玩意儿
1	吊癌[满脸汗水]
1	这就是上海牛人
1	轮到你头上你只有哀嚎的份，人家可是有掏枪的时候，你能干嘛，你除了像条狗之外还能干嘛？[哈哈]
0	我他么头戴军盔身穿防弹衣肩上贴军徽皮带上挂着军刀
0	这张图给我也可以用啊，虽然我是男的，但是多多打个码就行了
1	给他带一百冥币。
0	家长不可见系列
0	人的通病就是：只有我有这缺点？别人没有？你干嘛只说我
0	我一直觉得中国人有几点通病：狗眼看人低，喜欢窝里斗等等。天津的还不是别的城市传过来的或者境外。病毒才是我们的敌人
1	塔笠班永不逆风是吧
1	反弹到你诅咒你自己
1	你比猪强就不错了，还有资格和人比？[doge]
0	1、《紧急呼叫》采访同样天津回安阳学生病例即18号病例：没说自己在家乡安阳被网暴，评论只有200多个；2、可是安阳现在的情况肯定比大连糟！难道安阳人素质高？3、所以我想说：《紧急呼叫》采访的天津回大连学生病例被网暴评论已经1万2了，真没必要给这种新闻添柴加火，它不值的推着上热搜
0	虽然阴性，但太多测了好几次阴性，结果还是传染的，从中高风险回来就得隔离，虽然网暴不好，但你不隔离也不对啊
1	建议专家们的平均寿命到30岁
0	评论里那个 就这？讲道理讲不过就拉黑 小学生？笑死 查看图片
0	说来也奇怪，这些话我从来不会放在心上。不知道为什么，到第二天以后跟没事儿人一样，想都想不起来。（仅代表我自己）
1	你要相信他伤是伤的脑子
1	双标蚞勾
0	你说的对
0	我↓                   
0	你看这层笑死了
0	大聪明
1	亚洲善待导师组织不道歉4全家[挤眼][挤眼]
0	害 你也没说啥啊
1	我现在15岁，我每天都在想怎么死不痛苦，怎么才能有完美犯罪...杀了我妈妈
1	唐靖必须社会性死亡
1	贾大妈你还健在吗？ 
1	网络暴力太可怕了，幸好我是施暴者
0	往事不堪回首
1	狗也太惨了，和这坨[一堆屎]混为一谈
1	饿死他！别给他饭吃！
0	杀人诛心啊
0	我的同学都叫我孙老杨
0	我们这边有从天津回来的是直接一家人拉走隔离
1	你是不是有病啊？
1	网上打[粗大圆]重拳出击，线下要彩礼18万8。[馋嘴]
0	1
1	陕西铁笼拐二代 还拉黑我，你说董某民就行了，说徐州作甚?  陕西铁笼女，才几天啊就忘了?  再说你不是铁笼拐二代你回复干嘛呀? 怕是自我带入了呢
1	还可以，毕竟我是个想死的人了，恨不恨都一个样
0	可怜人
0	jrm真的不是我们网暴朱小姐，真的只是在陈述事实 咱就是真心觉得朱小姐不配站在这里……心态不好咱都能理解，但明眼人都能看出来是能力不行啊 哎…真的很很很很很拖后腿啊…… 但其他人都棒棒哒！[派对爆料]
0	恨死了
0	泥巴(我性倪)
1	离婚冷静期能不能tmd取消
1	你几把谁啊 你有病啊[微笑]不装了呗[微笑]承认你是甲级了吗[微笑] 
0	我笑了，真就什么都拿抑郁症说事？？敢做不敢当？？？
0	你以后可怎么办啊！什么都不行。
1	小小地放了一个奶屁，浓醇的屁味立刻在空气里溢散开来。眼眸微垂，循着浓甜醇香的大粪味看向两人坐着的床单，毫不意外地看到了一摊相当明显的...
1	这比真不要脸蹭流量 自己炒作自己过几天要带货么
1	不双标还是女的吗？
1	冰寒小jb你个狗娘养的夹尾巴土狗也TM有脸讲街头干了你妈给你命的野狗抄袭你[费解]就差你妈把老子骂你个杂种的话搬过去了，一天不撕你个废物浑身难受吗？！我的狗干...
1	你个狗比 死磕呗 不要碧莲 我会坚持骂你 
0	有时候觉得网络太可怕了，现实中不敢说的话，不敢吹的牛，网上都敢说，现实你敢当着人家的面骂人家吗？敢骂人家不揍你才怪，牵了根网线就有恃无恐了，而且有的并不是真的想骂，就是生活不顺上网发泄情绪，别人就该被你当成发泄对象咯？
0	建议追责相关泄露人员
1	这抑郁症就跟杀了人然后说有神经病一样，说有就有了
1	关你什么事啊，动不动就主人主人，你自己是下人，不要认为各个都和你一样，下人当惯了，随便就磕头[费解]
0	好惨啊…
1	因为移民了，所以无罪。毕竟不会危害韩国了，所以没有必要让林孝埈去坐牢了。
1	等到她们上街捅人再关注吗
0	欧拉4444页
1	又是汪这逼
0	贴吧钓鱼的
0	抑郁症是免死金牌是吗？话说这些不都是她应该承担的吗？做错了事就要承担后果，少找理由开脱，敢做敢担还不会那么招人厌。
0	支持你 说的对
0	适可而止吧
1	我知道了是代排插队，关任桑何事…有错的是代排。
0	《为人师表》
1	这种垃圾必须法律制裁……检测部门和其它有关部门都应负相应的责任！
0	绝了，人家有核酸证明有什么错？？喷子吗你，傻的
1	真想扇死他
0	终生难忘老师扇我巴掌结果我耳鸣半节课
0	你就是视频也不看，然后就喷的人……不知道该说你什么！
0	1  2
0	好家伙  你说到点上了   遇到事情抑郁并不是抑郁症心理老师教的
0	他被网爆不是因为离开天津，是回家之后的操作……
0	天天彭程金杨马达引擎后面赛事继续加油你们都超棒的！
1	这么着急去当国际鸡吗[awsl]
1	狗吃屎，你也去吃呗，记得开直播啊。
0	你说要是没她名次会不会再靠前点呢
0	按照图里的规定，她去的地方如果有同样活动轨迹就得居家隔离（参照第一条），她如果没去过同样活动轨迹的地方就是健康监测（参照第二条），健康监测是可以出门的，所以要么瞒报，要么就是社区责任 查看图片
1	你没后人
1	任桑，在我们中国是不能插队的，要插队回你日本
0	腹黑
0	中国特色
1	如果我要不是那个该死的老师的话我不会考到这个学校
0	灰指甲
0	没关系我已经习惯了
1	这是啥阴间学校啊，啥鬼都教？
1	又来了 破防论....我也来点女权礼仪吧，“我扔的石头砸到哪条狗那条就叫” “对号入座了”[抱一抱]
1	主要他们去的那地方知道有人检测阳性了，他们两还跑过去，然后又回来大连的，这种明知道了，还跑过去，不网暴他们，网暴谁？跑回来大连又不做好居家隔离
0	一根针而已，从小偷针长大偷耳机 踏入社会偷啥
1	我不是法学生 我真的不懂法 死刑吧 好吗
1	加油，维护自己的正当权利，特别是在豆婶微博上污言秽网爆，辱骂你的，按照他们的逻辑，也是豆婶引导的[二哈][二哈][二哈]
0	对，压力大上啥冬奥啊
0	大连上次疫情那么严重刚结束，这又来，也不怪人这么暴躁在家骂骂得了，别又去骚扰人家骂，毕竟人家也不想得，拿着阴性核酸回来的，政府都让他们回来，要怪就怪防疫不当，都是大连人，谁也不想当罪人
1	反对的都死[马]了吧
1	什么货色
0	我卢本伟没有开挂！！！！
0	杂碎人渣!!!!!
1	死猪不怕开水烫
0	引导性言论，往自己人身上贴标签，
0	图五没必要
1	前列腺专家 谈房地产
1	撤了他！！！！
0	死亡是唯一的 救赎
0	确实
0	我们英语老师我开学表现不太好他对我不好结果考试一出来他就对我吼了
1	你出生就是为了挨骂的吧[开学季]
0	防疫也多少有些不当，既然有疫情了就干脆倡导就地过年就好了。现在倒好，学校放学生走了，政府也放大家走了，结果传播得这也是那也是
0	热评第一笑死，自己在不在引导网暴自己心里没点数么
1	这女的已经达到目的。炒红了，就开始洗白了~  小三，就应该遭人唾骂！无论她是出于什么原因
0	我激动啥，是你先回复我的
1	怂逼没牌面不让评论了
1	你不得不否认这些让群众缺乏安全感的事情都是男人做出来的
0	得了吧，我在安居客注册了账号。我就有天无聊想看看北京的房价，好家伙北京的中介铺天盖地的打来
1	被你们沙鸥大妈笑死2021年的都被扒出来了[doge] 
0	没有
1	先问问你妈有没有兽性 
0	没事早习惯了。已麻木。
0	一看就不是学生，或者学校为学生准备留校环境了工作了有自己住的地方肯定有底气啊，带上口罩还能逛逛街，学生大概就是住宾馆或睡大街了
1	不把她网暴到自杀都不算网暴
0	3
1	骂你这个臭傻逼怎么了？？？我也是素人呢你可不能网爆我 
0	我不明白为什么居家隔离了，还有那么多密切接触者呢
1	你说的太对了 整天隔网上[钓鱼竿]的臭[看]子
1	我奶奶走了 你要去陪她老人家么
1	#咸阳一男子家暴妻子# 这种男的快死绝吧
0	说这么简单的题啥也不会的父母真该好好去证明一下哥德巴赫猜想，看起来也很简单啊
0	您们叫啥，我们一点都不关心，但是没做好居家，导致过年回不去家，我们还不能发牢骚了？
0	撒谎吧，你是居家隔离，你妈请假？那你姨，你姥，泡崖大市场为啥被封，大连流调说直系亲属6人隔离
0	可是父母真的很辛苦
1	饿死他！！
0	我瞬间抽出我的加特林
0	其实大多数孩子选择自杀是为了报复父母，他们真的不傻
1	福建老鼠
1	就是要搞死她你咋滴
0	远离的人的话如果是家长怎么办
0	我很庆幸，我天生暴脾气
0	网暴请直接发证据，别一口就说别人网暴你了。你不发这个我都不知道你是个女的。。现在小公主真特么惹不起。
0	我们这边也有，村里的群直接
1	卖逼炒作，哈哈哈哈
0	国人最愿意做的事就是去说别人，要是轮到他自己，他跳的比谁都高。
0	我就不明白了 先做错事的怎么整得那么无辜呢？    知错能改善莫大焉
0	笑死，根本没手机
1	杀了她
1	日本汉奸换ip地址了呀，挑拨性别对立，继续舔你主子[doge] 
0	心里承受力强长大是冷漠，心里承受能力往往把痛苦转移他（她）人，心里罪！
1	你说的吃[一堆屎]怎么不吃了，没诚心的微博博主，真的太垃圾了，毫无诚信，我拉黑你，垃圾
1	不是马嘉祺粉丝破防了 是拆那普男boy又开始表演破防男明星了 钱没人家多魅力也没人家大[开学季]破大防了 一辈子拿着你不敢露脸的学历证书在社交平台开共享要饭吧...
1	并远离这个人，我他妈直接捅回。
0	有
0	哎，起码别失误吧.....她是一直都没法完整跳完吗
1	屁
0	这不是承受力重不重的原因
0	校園暴力，嚴懲不貸!
1	这位弟弟长得有点像那种极端杀人犯，估计sima了，没体会过母爱 网页链接
1	怎么又是这核废水男啊
1	母狗一个
0	幼儿园
0	有
0	往事不堪回首
1	像精神分裂了似的
0	哈哈哈哈哈，吵起来了
0	确实，现在一个感冒发烧就要怀疑自己是不是得新冠，不敢出门不敢接触人，怕万一真是感染了就会影响别人，怕舆论淋死自己…
0	我都要厥过去了，这么多年头一次看花滑看出高血压
0	我爱你们
1	出名也是臭名
0	真的感觉挺无语的，网暴人家，这又不是谁想得的。
1	只打公狗[泪]我看看谁把脸凑过来让我打了
0	大哥，每个人生活怎么可能说停就停，你真是事不发生在自己头上不知道疼，是她想得病的吗，无语
1	致命女人邓文迪 下一个邓文迪定是机关算尽陳魔亡你以为邓文迪上位，靠的仅仅是男人，太小看她了，其自私势利城府心机野心下贱不...
0	我们心态要好
1	呕?这死肥猪样吐了吐了
0	听说？这个点赞数达到了造谣的程度了哈，希望你负责
0	那你滚出中国做什么中国人啊
1	你说别人这这那那，在人眼里你连蛆都不如
1	纯nt
0	你看我还信你们吗
0	请一定要爱护自己，我还爱你(ɔˆ ³(ˆ⌣ˆc)
0	隔壁17岁男孩还拿了奖牌，人家压力不大吗
1	毙了吧，别浪费粮食
0	谁行谁上？那我上还真跟她没啥区别，倒数第一嘛
0	网暴别人就是不对，自己骂骂也就算了，还要去骚扰人家，真的不理解
1	ctmd 给爷死
1	第一次觉得网暴没错
0	有
1	这是什么罕批？[狗脸]罕见
0	大家都很棒！
1	跟拳师讲道理，无异于对牛弹琴。
1	这种名成了也是恶心，这女的道德底线真不敢恭维
1	一帮体育盲！以目前中国队水平就是这个成绩，除了隋韩以外都和前三有差距！喷一个小姑娘有什么意思
1	我觉得这女的至少比姚笛强  最起码知道道歉  姚笛都没对马伊琍道歉过  当然本质都是小三
0	我忏悔，小学的时候暴力过别人
0	别说他们了，我就下午说了不是故意回去，也不是天津管控不严，让他们看时间线都被骂了，现在这网络变了味
0	我爱你们
0	这医院名字这么长估计也就是个私立医院，这种单子花点钱就能开出来
1	豆这副尊容有点堪忧吧
0	糖尿病
0	下面那个是骗子，轻松筹也不要相信，是骗子
1	生怕她想开了
1	给任太君脚上加个盖子
0	是谁给我们大连推向了风口浪尖
0	没有。
1	垃圾 
1	这种级别的热搜短期内就是只有一个，谁牛逼谁上，所谓网络话语权就这个屌样，看不懂只能说明你蠢
0	别动不动就上升到中国咋样 我在国外 是不公布行动轨迹 但是一天确诊十万没人管 得没得病自己用试剂测 得了自己吃药自己照顾自己 爱去哪去哪
0	我看到群里都在安慰他的妈妈啊，说不是孩子的错
1	逃犯，是不敢用手机的，尤其是实名的，你以为实名是为了啥？就是定位抓你！而不是堂而皇之的到处乱跑潇洒！祝你全家女性遭遇这个事
0	有
0	但是其实我觉得，在网上不知道是具体的某人喷一下是可以理解的，但是个人信息泄露指名道姓去加她去骂她就是网暴了
0	3
1	啊这 啥都是往混饭圈上扯你比你头像这个人还爱发疯[泪]
1	真不是一般的丑
0	我已经哭了，小时候我妈妈就打骂我非常凶
0	人家是按照正常流程走的，没有违法乱纪，没有违背道德，你们在网暴什么呢？他们是病人是学生，是需要社会关怀的人，内些网暴的人希望你们之后得病你们和家人也被全社会网暴
0	你不会中文，你爹会中文吧？那就让你爹看看网友的评论？
1	应该给它肚子塞满稻草，因为它是草包！
1	一个巴掌拍不响好吧！她自己不贱怎么能惹一身骚气，婊子8
0	我希望他们和我正面硬刚，而不是背后议论捅刀子
1	不要客气！！！求你给我往死里骂这个畜牲
1	这种人诛九族都不为过。根本就不配活着。
1	他的工资我不知道，但是我知道你的户口本的厚度无法超越任何人[拥抱的脸]
1	司法普法！敲诈勒索嫌疑犯！
1	连他妈一起被创死
